Year,Location,Title,Author,Link
1995,Voorburg,The status quo of Establishment Trade in the Netherlands (paper),"Goedegebuure, Robert",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001363.PDF
1995,Voorburg,Trade in Services in the Globalisation Context: Issues of Definition and Measurement (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001362.PDF
1995,Voorburg,Trade services in a revised CPC - Some further considerations (paper),"Rainer, Norbert",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001337.PDF
1995,Voorburg,Deflating Health Expenditures (paper),"Smit, J.M.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001345.PDF
1995,Voorburg,Deflating Health Expenditures (paper),"de Boo, A. J.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001345.PDF
1995,Voorburg,Update of Australian Experience in the Development of Surveys of Medical Services (paper),"Ward, Denis",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001317.PDF
1995,Voorburg,"Expected Changes in Services Statistics: A Look into the ""Crystal Ball"" (paper)","Lancetti, Marco",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001359.PDF
1995,Voorburg,"Expected Changes in Services Statistics: A Look into the ""Crystal Ball"" (paper)","Nanopoulos, Photios",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001359.PDF
1995,Voorburg,Measuring Crime: trends and coherence in crime statistics (paper),"Kester, John G. C.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001353.PDF
1995,Voorburg,"Data Collection and Classification concerning Information, Telecommunication and Leasing Services in Japan (paper)","Kan, Yoshinori",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001340.PDF
1995,Voorburg,Innovation in Selected Australian Industries (paper),"Pattison, W.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001328.PDF
1995,Voorburg,Innovation in Selected Australian Industries (paper),"Ovington, J.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001328.PDF
1995,Voorburg,Innovation in Selected Australian Industries (paper),"Finlay, E.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001328.PDF
1995,Voorburg,Innovation in the Service Sector (paper),"de Lanoy Meijer, Niels",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/1995-003.pdf
1995,Voorburg,The Hotel and Travel Agency Sector: Methodological Aspects Concerning the European Pilot Survey. A Feedback for the Eurostat Methodological Manual on Services (paper),"Pappalardo, C.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001315.PDF
1995,Voorburg,The Hotel and Travel Agency Sector: Methodological Aspects Concerning the European Pilot Survey. A Feedback for the Eurostat Methodological Manual on Services (paper),"Cingolani, C.",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001315.PDF
1995,Voorburg,The Underground Economy in the Service Sector (paper),"Mantcheva, Maria",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001334.PDF
1995,Voorburg,Methodological and Practical Implications of the Pilot Survey on Transport Services Undertaken by Member States of the European Communities (paper),"Breijman, Menno",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001318.PDF
1995,Voorburg,Methodological and Practical Implications of the Pilot Survey on Transport Services Undertaken by Member States of the European Communities (paper),"Koele, Henk",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001318.PDF
1995,Voorburg,Methodological and Practical Implications of the Pilot Survey on Transport Services Undertaken by Member States of the European Communities (paper),"Steenlage, Cees",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001318.PDF
1995,Voorburg,Inbound Tourism: From Border - To Accommodation Survey (paper),"Wittink, Roel",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001352.PDF
1995,Voorburg,Survey of Tourist Lodging Facilities in the Czech Republic (paper),"Novak, Jaroslav",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001316.PDF
1995,Voorburg,Small Business Growth in New Zealand 1990-1994 (paper),"Nolan, Frank",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001333.PDF
1995,Voorburg,The Development of European Statistics on Business Services: Some ingredients for a strategy (paper),"van Laanen, Jan",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001305.PDF
1995,Voorburg,The Voorburg Group's Tenth Anniversary: A Review of Achievements (paper),"Nijhowne, Shaila",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001355.PDF
1995,Voorburg,The Voorburg Group's Tenth Anniversary: A Review of Achievements (paper),"Ryten, Jacob",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001355.PDF
1995,Voorburg,The Voorburg Group's Tenth Anniversary: A Review of Achievements (paper),"Rikama, Samuli",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001355.PDF
1995,Voorburg,Towards the Development of Harmonised European Statistics on Services (paper),"Wurm, Nikolaus",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001307.PDF
1995,Voorburg,Towards the Development of Harmonised European Statistics on Services (paper),"Nanopoulos, Photios",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001307.PDF
1995,Voorburg,Towards the Development of Harmonised European Statistics on Services (paper),"Lancetti, Marco",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001307.PDF
1995,Voorburg,Voorburg Group's Achievements and Eurostat Work on Services Statistics 1987 - 1994 (paper),"Albert, Jean",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001356.PDF
1995,Voorburg,Voorburg Group's Achievements and Eurostat Work on Services Statistics 1987 - 1994 (paper),"Dejardin, Anne",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001356.PDF
1995,Voorburg,Medium-And Long-Term Plans For Government Statistical Activities (paper),"Goto, Masao",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001374.PDF
1995,Voorburg,A European Pilot Survey on Audiovisual Services - First Conclusions and Recommendations for a Further Development (paper),"Reim, Uwe",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001313.PDF
1995,Voorburg,Australian Experience in Conducting Surveys of the Audio Visual Industries (paper),"Ward, Denis",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001314.PDF
1995,Voorburg,Likely Changes in Services Impact on Data Collection (paper),"Picard, Hugues",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001358.PDF
1995,Voorburg,Preliminary proposal for revising CPC on Telecommunication Services (paper),"Gardin, Olof",https://www.voorburggroup.org/Documents/1995%20voorburg/papers/001339.PDF
1994,Sydney,Developing Price Indexes for Consulting Engineers: The Canadian Experience (paper),"Meguerditchian, Albert",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001274.PDF
1994,Sydney,Measuring the Level of Education by the Elp-Indicator in Computer and Technical Services: Preliminary Results (paper),"Rikama, Samuli",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001268.PDF
1994,Sydney,Summary Results of the Questionnaire on Employment Qualifications Within Business Services (paper),"Olsson, Berit",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001267.PDF
1994,Sydney,Summary Results of the Questionnaire on Employment Qualifications Within Business Services (paper),"Jeskanen-Sundström, Heli",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001267.PDF
1994,Sydney,Summary Results of the Questionnaire on Employment Qualifications Within Business Services (paper),"Rikama, Samuli",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001267.PDF
1994,Sydney,Summary Results of the Questionnaire on Employment Qualifications Within Business Services (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001267.PDF
1994,Sydney,The Development of an Employment Module for Services Sector Model Surveys: Australian Experience (paper),"Green, Robin P.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001269.PDF
1994,Sydney,Proposal of the CPA for Insurance Services (paper),"Lancetti, Marco",https://www.voorburggroup.org/Documents/1994%20sydney/papers/008046.PDF
1994,Sydney,Proposal of the CPA for Insurance Services (paper),"Götzfried, August",https://www.voorburggroup.org/Documents/1994%20sydney/papers/008046.PDF
1994,Sydney,A Brief Explanation of the Development of Corporate Service Price Index (CSPI) in Japan (paper),"Nakagawa, Hiroshi",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001273.PDF
1994,Sydney,An Account of the Methods For Use to Derive Constant Price Value Added in Services in Hong Kong (paper),"Kam-to Leung, Dominic",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001276.PDF
1994,Sydney,Business Services in Europe (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1994%20sydney/papers/008076.PDF
1994,Sydney,Consolidation Questionnaire Report (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-006.pdf
1994,Sydney,Consolidation Questionnaire Report (paper),"Wilson, Jack",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-006.pdf
1994,Sydney,Consolidation Questionnaire Report (paper),"McCarral, Haig",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-006.pdf
1994,Sydney,Development of an International Manual for the Collection of Service Statistics (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-002.pdf
1994,Sydney,Development of the Methodological Manual (paper),"Lancetti, Marco",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001266.PDF
1994,Sydney,Development of the Methodological Manual (paper),"Wurm, Nikolaus",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001266.PDF
1994,Sydney,Developments in UK Service Sector Statistics (paper),"Mansell, Ken",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001271.PDF
1994,Sydney,"Draft Council Regulation (Euratom, EEC) No ******/9 of ** **** 199* concerning structural business statistics (paper)","Lancetti, Marco",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-010.pdf
1994,Sydney,"Expanding Service Coverage in the U.S. Economic Censuses: Overview of Planning, Content Testing, New Concepts, Implementation, and Challenges (paper)","Marcus III, Sidney O.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001256.PDF
1994,Sydney,Initial Outline of Guidelines for Data Collection on the Services Sector (paper),"Hake, Lothar",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001265.PDF
1994,Sydney,Initial Outline of Guidelines for Data Collection on the Services Sector (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001265.PDF
1994,Sydney,"Methodological Manual of Statistics on Service Enterprises: Chapter ""General Framework"" (paper)","Lancetti, Marco",https://www.voorburggroup.org/Documents/1994%20sydney/papers/008045.PDF
1994,Sydney,"Methodological Manual of Statistics on Service Enterprises: Chapter ""General Framework"" (paper)","Wurm, Nikolaus",https://www.voorburggroup.org/Documents/1994%20sydney/papers/008045.PDF
1994,Sydney,"Methodological Manual of Statistics on Service Enterprises: Chapter ""General Framework"" - Annex 1: Definition of the Economic Variables (paper)","Lancetti, Marco",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-003.pdf
1994,Sydney,"Methodological Manual of Statistics on Service Enterprises: Chapter ""General Framework"" - Annex 1: Definition of the Economic Variables (paper)","Wurm, Nikolaus",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-003.pdf
1994,Sydney,Model Surveys of Service Industries: The Need to Measure Innovation (paper),"Gault, Fred D.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001270.PDF
1994,Sydney,Model Surveys of Service Industries: The Need to Measure Innovation (paper),"Pattinson, William",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001270.PDF
1994,Sydney,Notes on the Services Sector of the International Standard Industrial Classification (ISIC) (paper),Statistics Canada,https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-005.pdf
1994,Sydney,Recommendations for Changes to the Services Part of the Provisional Central Product Classification (CPC) (paper),Classification Subgroup of the Voorburg Group,https://www.voorburggroup.org/Documents/1994%20sydney/papers/001262.PDF
1994,Sydney,Some Considerations Concerning Revision of CPC (paper),"Rainer, Norbert",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001370.PDF
1994,Sydney,Status Report - Development of Price and Volume Statistics for Services in Australia (paper),"McCarthy, Paul",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001277.PDF
1994,Sydney,Synapse - an all uses server for classifications (paper),"Bruneau, Emile",https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-009.pdf
1994,Sydney,Medical Services Industries: Report on Research in Progress (paper),"White, Peter",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001281.PDF
1994,Sydney,Information Technology Statistics (paper),"McGeachie, D.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001287.PDF
1994,Sydney,Information Technology Statistics (paper),"Pattison, W.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001287.PDF
1994,Sydney,Background and Development Service Surveys in Mexico (paper),Instituto Nacional de Estadística,https://www.voorburggroup.org/Documents/1994%20sydney/papers/1994-008.pdf
1994,Sydney,Developing a Service Product Classification for the United States (paper),"Powell-Hill, Pamela S.",https://www.voorburggroup.org/Documents/1994%20sydney/papers/001263.PDF
