Year,Location,Format,Title,ISIC Section,2 digit ISIC Division,Author,Type,Theme,Topic,Link
2014,Dublin,Presentation,The Conceptual Basis of the SPPI for Services (ppp),Cross cutting,Cross cutting,Statistics Canada,Methodology,Output and Price,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/302.pdf
2014,Dublin,Presentation,The Theory and Practice of Quality Adjustment for SPPI - Examples of Bank of Japan (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Higashi, Masato",Methodology,Output and Price,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/305.pdf
2014,Dublin,Presentation,Travel Agency Activities (ISIC/NACE 7911): Session Introduction (ppp),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Lorenz, Susanne",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/401.pdf
2014,Dublin,Paper,Travel Agency Activities in Japan (paper),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Ishihara, Hideo",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/406.pdf
2014,Dublin,Paper,Travel agency and tour arrangement services (paper),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Luo, Qinghuan",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/410.pdf
2014,Dublin,Paper,Travel agency and tour arrangement services (paper),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Girazova, Sonja",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/410.pdf
2014,Dublin,Paper,Turnover and Output for Human health activities in Sweden (paper),Q - Human health and social work activities,86 - Human health activities,"von Hofsten, Barbro",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/419.pdf
2014,Dublin,Paper,Turnover and output for Leasing of intellectual property… (paper),N - Administrative and support service activities,77 - Rental and leasing activities,"de Ruijter, Robbert",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/218.pdf
2014,Dublin,Paper,Turnover and Output for the Activities of call centres in Sweden (paper),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Gustafsson, Eva-Marie",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/206.pdf
2014,Dublin,Paper,Turnover and Output measurement for call centres in Norway (paper),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Kalko, Jakob",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/202.pdf
2014,Dublin,Paper,Turnover and Output measurement for leasing intellectual property in Norway (paper),N - Administrative and support service activities,77 - Rental and leasing activities,"Kalko, Jakob",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/216.pdf
2014,Dublin,Presentation,Turnover and Output Measurement for Travel Agencies in Ireland (ppp),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Keating, Joseph",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/405.pdf
2014,Dublin,Paper,Turnover and Output Measurement for Travel Agency Activities NACE 79.11 (paper),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Keating, Joseph",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/404.pdf
2014,Dublin,Presentation,Turnover for Activities of Call Centres in Sweden (ppp),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Gustafsson, Eva-Marie",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/207.pdf
2014,Dublin,Presentation,Turnover for Human health activities in Sweden (ppp),Q - Human health and social work activities,86 - Human health activities,"von Hofsten, Barbro",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/420.pdf
2014,Dublin,Paper,Turnover for Specialized design activities (ISIC/NACE 7410) (paper),"M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities","Holocsy, Ildikó Hamvainé",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/432.pdf
2014,Dublin,Presentation,Turnover for Specialized design activities (ISIC/NACE 7410) (ppp),"M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities","Holocsy, Ildikó Hamvainé",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/432.pdf
2014,Dublin,Presentation,Turnover for Specialized Design Activities in Turkey (ppp),"M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities","Yuksel, Abdullah",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/431.pdf
2014,Dublin,Presentation,Turnover for Travel Agency in Japan (ppp),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Ishihara, Hideo",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/407.pdf
2014,Dublin,Presentation,Turnover/Output or Specialized Design Activities in Canada (ppp),"M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities","Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/429.pdf
2014,Dublin,Presentation,U.S. Producer Price Index for Travel Agencies NAICS 561510 (ppp),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Baer, Andrew",Country Industry,Output and Price,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/413.pdf
2014,Dublin,Presentation,U.S. Producer Price Indices for Human Health Activities NAICS 621-622 (ppp),Q - Human health and social work activities,86 - Human health activities,"Murphy, Bonnie H.",Country Industry,Output and Price,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/422.pdf
2014,Dublin,Paper,United States Producer Price Index for Travel Agencies NAICS 561510 (paper),N - Administrative and support service activities,"79 - Travel agency, tour operator, reservation service and related activities","Frawley, Katie",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/412.pdf
2014,Dublin,Paper,United States Producer Price Indices for Human Health Activities (paper),Q - Human health and social work activities,86 - Human health activities,"Murphy, Bonnie H.",Country Industry,Output and Price,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/421.pdf
2014,Dublin,Paper,US Handout for Panel on Quality Adjustment (paper),Cross cutting,Cross cutting,U. S. Bureau of Labor Statistics,Other,Other,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/306.pdf
2014,Dublin,Presentation,User-Value adaptation for call centres (ppp),N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Gallais, Alain",Other,Other,Quality Adjustment,https://www.voorburggroup.org/Documents/2014%20Dublin/Papers/304.pdf
2013,Tokyo,Paper,Index of Services Production (paper),Cross cutting,Cross cutting,"Blang, Dorothee",Methodology,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1017.pdf
2013,Tokyo,Presentation,"""Papaye"": new processing software for French PPI - data editing (ppp)",Cross cutting,Cross cutting,"Baron, Jean-François",Methodology,Other,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/3001.pdf
2013,Tokyo,Paper,"511192, Integrated publishing/printing of other materials (paper)",J - Information and communication,58 - Publishing activities,INEGI (Mexico),Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/4004-paper38.pdf
2013,Tokyo,Presentation,"Arts, Entertainment and Recreation Services Sector Paper Presentation (ppp)","R - Arts, entertainment and recreation","90 - Creative, arts and entertainment activities","Murphy, John B.",Sector Document,Prices,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1005.pdf
2013,Tokyo,Paper,"Challenges for the National account, using the SBS/STS data (paper)",Cross cutting,Cross cutting,"Kalko, Jakob",Methodology,National Accounts,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1015.pdf
2013,Tokyo,Presentation,Commercial and Industrial Machinery Repair and Maintenance - 3312 (ppp),C - Manufacturing,33 - Repair and installation of machinery and equipment,"O'Hanlon, Niall",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1003.pdf
2013,Tokyo,Paper,Commercial and Industrial Machinery Repair and Maintenance (paper),C - Manufacturing,33 - Repair and installation of machinery and equipment,"O'Hanlon, Niall",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1002.pdf
2013,Tokyo,Presentation,Consumer and Household Goods Repair and Maintenace (ppp),S - Other service activities,95 - Repair of computers and personal and household goods,"Rechnio, Renata",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1007.pdf
2013,Tokyo,Presentation,Consumer utility approach for PPI and SPPI (ppp),Cross cutting,Cross cutting,"Gallais, Alain",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1022.pdf
2013,Tokyo,Presentation,Country Progress Report: 2013 (ppp),Cross cutting,Cross cutting,"Murphy, John B.",Progress Report,Other,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1001.pdf
2013,Tokyo,Paper,"Cross cutting Topics, Linking Services Turnover/Output Prices to the National Macroeconomic Framework (paper)",Cross cutting,Cross cutting,"Holocsy, Ildikó Hamvainé",Cross-cutting,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1019.pdf
2013,Tokyo,Paper,"Cross-cutting issues Part 1 ""Linking Services Turnover/Output Prices to the National Macroeconomic Framework"" (paper)",Cross cutting,Cross cutting,"Gallais, Alain",Cross-cutting,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1011.pdf
2013,Tokyo,Paper,"Cross-cutting issues part 2 ""Quality change and quality adjustment - consumer approach for PPI"" (paper)",Cross cutting,Cross cutting,"Gallais, Alain",Cross-cutting,Prices,Quality Adjustment,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1021.pdf
2013,Tokyo,Presentation,Designation of industries and Assignments for VG 2014 Mini-Presentations and Cross Cutting Topics ~ Part 2 (ppp),Cross cutting,Cross cutting,"Morgan, Michael",Cross-cutting,Other,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/5012%20-%20ppt61.pdf
2013,Tokyo,Presentation,European Index of Services Production (ppp),Cross cutting,Cross cutting,Federal Statistical Office of Germany,Methodology,Output and Price,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1018.pdf
2013,Tokyo,Paper,Extracting data from enterprise accounting systems in Sweden (Paper),Cross cutting,Cross cutting,"von Hofsten, Barbro",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/2027.pdf
2013,Tokyo,Presentation,Extracting data from enterprise accounting systems in the SBS in Sweden (ppp),Cross cutting,Cross cutting,"von Hofsten, Barbro",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/2028.pdf
2013,Tokyo,Paper,Feedback from Ottawa Group on Quality Change for Services Producer Price Indexes (paper),Cross cutting,Cross cutting,"Garneau, Mary Beth",Cross-cutting,Prices,Quality Adjustment,https://www.voorburggroup.org/Documents/2013%20Tokyo/Papers/1023.pdf
